facility,district 
4608958,8
4610016,8
4610469,8
4610596,8
4611926,8
4614837,8
4616173,8
4617332,8
4618512,8
4619488,8
4622294,8
4626746,8
4628401,8
4628978,8
4629154,8
4632508,8
4633382,8
4636891,8
4637770,8
4640400,8
4640815,8
4641035,8
4641246,8
4642061,8
4643513,8
4645829,8
4647066,8
4648739,8
4650857,8
4650968,8
4653239,8
4655553,8
4655908,8
4656050,8
4660696,8
4660739,8
4660940,8
4663375,8
4664219,8
4668219,8
4668885,8
4669009,8
4669985,8
4670152,8
4673487,8
4676379,8
4682350,8
4684150,8
4685491,8
4686836,8
4689149,8
4689993,8
4690719,8
4690879,8
4691714,8
4697140,8
4698199,8
4700302,8
4702252,8
4703343,8
4705195,8
4707585,8
4707798,8
4709412,8
4709606,8
4710121,8
4711859,8
4717108,8
4719550,8
4720647,8
4720839,8
4722192,8
4722985,8
4723091,8
4723754,8
4726130,8
4728247,8
4728856,8
4729488,8
4730872,8
4735534,8
4736612,8
4736784,8
4736907,8
4738578,8
4745249,8
4746702,8
4747913,8
4747970,8
4749301,8
4753814,8
4757751,8
4758793,8
4758925,8
4760019,8
4763832,8
4765859,8
4766117,8
4768720,8
4768999,8
4771751,8
4773447,8
4773812,8
4774451,8
4774771,8
4777849,8
4778988,8
4779308,8
4780071,8
4780428,8
4781456,8
4783891,8
4785242,8
4785412,8
4786987,8
4787097,8
4787128,8
4788765,8
4791778,8
4791963,8
4792584,8
4794731,8
4800272,8
4801281,8
4801412,8
4803620,8
4804821,8
4805738,8
4806386,8
4806994,8
4807279,8
4808615,8
4810717,8
4812234,8
4813661,8
4814116,8
4817738,8
4819076,8
4825270,8
4826109,8
4826789,8
4827135,8
4828174,8
4830519,8
4832790,8
4835195,8
4840872,8
4842875,8
4843200,8
4847511,8
4847800,8
4848083,8
4853020,8
4862688,8
4863161,8
4863650,8
4864127,8
4864288,8
4868154,8
4869369,8
4873936,8
4875758,8
4883775,8
4888588,8
4889003,8
4891502,8
4892230,8
4892845,8
4893427,8
4896447,8
4898667,8
4902348,8
4905113,8
4907169,8
4909034,8
4910221,8
4912289,8
4913497,8
4914754,8
4915510,8
4916570,8
4918642,8
4919208,8
4919367,8
4920077,8
4925245,8
4931775,8
4933287,8
4936306,8
4938648,8
4940247,8
4940513,8
4942908,8
4944837,8
4945699,8
4951272,8
4952650,8
4953594,8
4953949,8
4956018,8
4956409,8
4956684,8
4958696,8
4962017,8
4962976,8
4963091,8
4964526,8
4965201,8
4966217,8
4966411,8
4966719,8
4968290,8
4969861,8
4970022,8
4972500,8
4973097,8
4974425,8
4976428,8
4979148,8
4980186,8
4981041,8
4981995,8
4983031,8
4985187,8
4987091,8
4988777,8
4989747,8
4989901,8
4990310,8
4990317,8
4991079,8
4993169,8
4995208,8
4996594,8
4997330,8
4997461,8
4997870,8
4998548,8
5000455,8
5000640,8
5002876,8
5003417,8
5004560,8
5005088,8
5005331,8
5006456,8
5007454,8
5007485,8
5010010,8
5011094,8
5012369,8
5012413,8
5013383,8
5014207,8
5014808,8
5023874,8
5023942,8
5024523,8
5025565,8
5025943,8
5026604,8
5028753,8
5028827,8
5031494,8
5031932,8
5032202,8
5037248,8
5039141,8
5039143,8
5039222,8
5039591,8
5040912,8
5041157,8
5044421,8
5051528,8
5051568,8
5053115,8
5055412,8
5070425,8
5072767,8
5073716,8
5074099,8
5075358,8
5082343,8
5090047,8
5093555,8
5098291,8
5098458,8
5098611,8
5102090,8
5102270,8
5102781,8
5105533,8
5107558,8
5108772,8
5112337,8
5112666,8
5115075,8
5121744,8
5123021,8
5124142,8
5125050,8
5125917,8
5126643,8
5126929,8
5126964,8
5127587,8
5130837,8
5131601,8
5132688,8
5132808,8
5132978,8
5134344,8
5135679,8
5136541,8
5137182,8
5138874,8
5141409,8
5142168,8
5144228,8
5148120,8
5149065,8
5149673,8
5150564,8
5152541,8
5153006,8
5154760,8
5156509,8
5160486,8
5163306,8
5165313,8
5165474,8
5167498,8
5167512,8
5169407,8
5170582,8
5170788,8
5173124,8
5173247,8
5174128,8
5174452,8
5177001,8
5178707,8
5181439,8
5181673,8
5183139,8
5183568,8
5186450,8
5188357,8
5195286,8
5196539,8
5199799,8
5202050,8
5202159,8
5204950,8
5210781,8
5211160,8
5215988,8
5222607,8
1600,9
1774,9
2671,9
6349,9
6362,9
8134,9
8422,9
9499,9
9806,9
9845,9
11710,9
13783,9
14298,9
14686,9
17228,9
17279,9
17383,9
17605,9
20745,9
24317,9
26050,9
26101,9
28798,9
28810,9
33353,9
34886,9
35122,9
36406,9
37391,9
37431,9
39244,9
40734,9
42698,9
46504,9
48035,9
52703,9
55156,9
55266,9
55636,9
55882,9
56163,9
56966,9
61496,9
62132,9
63757,9
64464,9
64692,9
65077,9
65622,9
65826,9
67191,9
70842,9
71115,9
71310,9
73838,9
74269,9
75035,9
79217,9
79285,9
80567,9
83503,9
84396,9
84792,9
85107,9
86430,9
87880,9
89015,9
91107,9
95005,9
99551,9
99903,9
102740,9
102941,9
103242,9
106000,9
110113,9
110318,9
111937,9
115781,9
116539,9
118323,9
119816,9
121126,9
121500,9
122627,9
122843,9
123969,9
124722,9
128000,9
128253,9
129170,9
129917,9
130666,9
131207,9
131425,9
131485,9
131643,9
132531,9
133976,9
135188,9
135818,9
138616,9
140574,9
140957,9
140959,9
143153,9
143721,9
144212,9
144822,9
146446,9
149921,9
151680,9
156570,9
158492,9
159618,9
164875,9
166509,9
169125,9
170202,9
171154,9
172351,9
174530,9
177169,9
177296,9
178234,9
178353,9
179304,9
180111,9
181177,9
181289,9
183772,9
184022,9
185186,9
187768,9
188033,9
188056,9
189127,9
190183,9
196695,9
197099,9
198098,9
198213,9
199262,9
200490,9
203934,9
204357,9
204491,9
204787,9
205666,9
205793,9
206660,9
207304,9
208095,9
210095,9
210383,9
211732,9
211965,9
214186,9
216623,9
219195,9
220413,9
222429,9
225324,9
226134,9
227211,9
231219,9
231574,9
233406,9
236578,9
237609,9
239388,9
240248,9
240934,9
242164,9
242535,9
243238,9
245673,9
248795,9
250580,9
250827,9
251595,9
253738,9
254411,9
254558,9
254754,9
256057,9
256100,9
256157,9
259483,9
261083,9
261138,9
261216,9
262270,9
265293,9
269881,9
270631,9
272869,9
274061,9
274394,9
275336,9
275463,9
276978,9
278013,9
278327,9
278484,9
279637,9
281399,9
281988,9
284097,9
285896,9
286053,9
288214,9
291375,9
291730,9
294936,9
296465,9
297100,9
299241,9
300959,9
301878,9
303446,9
304147,9
305721,9
305825,9
307928,9
308432,9
309188,9
310611,9
312250,9
313260,9
314412,9
314496,9
315601,9
319429,9
320696,9
321142,9
323064,9
324376,9
328451,9
329290,9
329963,9
330375,9
332297,9
333528,9
334030,9
334134,9
335203,9
336045,9
336559,9
337207,9
337616,9
340933,9
342389,9
343583,9
344847,9
350448,9
350938,9
351158,9
352675,9
353255,9
353420,9
354766,9
356978,9
357563,9
357901,9
358419,9
359489,9
359784,9
359885,9
361215,9
361557,9
361568,9
361985,9
363007,9
364653,9
365283,9
369221,9
369223,9
370988,9
374310,9
374377,9
374895,9
376350,9
377730,9
378721,9
379058,9
380119,9
385305,9
385615,9
387157,9
388166,9
388320,9
390258,9
390524,9
391051,9
391727,9
394827,9
394953,9
396153,9
397689,9
397965,9
398105,9
398411,9
398657,9
401465,9
401948,9
402324,9
403499,9
404533,9
404945,9
406350,9
408020,9
408209,9
408824,9
408898,9
409287,9
410135,9
412574,9
412638,9
413191,9
413584,9
414051,9
414364,9
415229,9
416189,9
420049,9
420315,9
420679,9
420953,9
422066,9
422511,9
423932,9
424227,9
424232,9
424301,9
425765,9
426669,9
427174,9
428319,9
430084,9
430655,9
430821,9
431474,9
431835,9
433160,9
435457,9
437333,9
438782,9
439017,9
440083,9
440697,9
440713,9
441179,9
441402,9
442136,9
442423,9
442742,9
442853,9
445315,9
446133,9
448429,9
452059,9
452806,9
454408,9
454869,9
455017,9
455382,9
455697,9
459315,9
461737,9
461792,9
462941,9
464424,9
467107,9
467447,9
468859,9
470727,9
473016,9
473495,9
473563,9
474236,9
475212,9
475305,9
479621,9
481894,9
485926,9
486557,9
489178,9
489920,9
490475,9
493923,9
494677,9
495417,9
497615,9
498449,9
500158,9
500845,9
501766,9
502455,9
502712,9
503416,9
503940,9
506447,9
507177,9
507731,9
508144,9
513062,9
514189,9
515114,9
516114,9
516139,9
516145,9
517312,9
519825,9
523109,9
524036,9
527304,9
528482,9
529810,9
530509,9
531027,9
534674,9
535367,9
536719,9
540062,9
540154,9
542041,9
544670,9
545185,9
545607,9
546074,9
547324,9
550254,9
550777,9
553085,9
556546,9
558501,9
558746,9
559256,9
559495,9
560309,9
563558,9
563723,9
565411,9
568977,9
569093,9
569180,9
569885,9
570124,9
571101,9
575267,9
577545,9
582512,9
588799,9
593447,9
593598,9
595638,9
595938,9
597001,9
597417,9
598342,9
600761,9
604257,9
605517,9
605570,9
607802,9
609763,9
611321,9
611788,9
614986,9
616055,9
617812,9
619397,9
619407,9
620827,9
622838,9
623805,9
623993,9
624182,9
625169,9
625544,9
625882,9
627117,9
627171,9
627765,9
627880,9
629283,9
630017,9
630067,9
633381,9
633494,9
635027,9
638620,9
638939,9
639119,9
639318,9
639889,9
642154,9
643400,9
643915,9
645136,9
647009,9
649435,9
650961,9
653352,9
654305,9
654534,9
656626,9
657078,9
658057,9
660602,9
662698,9
665823,9
666293,9
667711,9
672218,9
673792,9
676261,9
677024,9
682961,9
683699,9
684027,9
684440,9
687531,9
689140,9
690143,9
691641,9
691999,9
696182,9
697268,9
698163,9
701905,9
703456,9
703458,9
704219,9
705943,9
708617,9
714543,9
715169,9
716835,9
725095,9
725764,9
725987,9
728601,9
731868,9
733727,9
734521,9
734836,9
735272,9
742688,9
745666,9
746640,9
748014,9
748180,9
749167,9
753633,9
756356,9
756949,9
757197,9
757259,9
759227,9
759395,9
762533,9
763166,9
763610,9
764062,9
765591,9
766956,9
768887,9
769594,9
770446,9
774649,9
782658,9
784397,9
785899,9
790101,9
791297,9
791659,9
791660,9
795022,9
796069,9
798309,9
798835,9
799290,9
799557,9
800711,9
801705,9
802530,9
803367,9
804308,9
804339,9
807241,9
809736,9
811814,9
811860,9
813525,9
815248,9
818313,9
826475,9
826636,9
829623,9
832064,9
833063,9
833894,9
835443,9
839435,9
841848,9
844008,9
844795,9
845245,9
855956,9
858219,9
858957,9
860027,9
862478,9
869268,9
870808,9
872838,9
873217,9
875460,9
876010,9
877164,9
879044,9
880035,9
883260,9
883465,9
883512,9
883765,9
883965,9
884424,9
885277,9
889164,9
890577,9
894234,9
900153,9
900238,9
903207,9
906452,9
906932,9
907411,9
908540,9
909988,9
911190,9
914911,9
915929,9
917356,9
917589,9
920343,9
923974,9
925267,9
925661,9
925827,9
927620,9
930757,9
931639,9
933917,9
934011,9
936784,9
938938,9
941288,9
941640,9
943472,9
946466,9
949717,9
952899,9
953098,9
955974,9
959659,9
962860,9
963008,9
964154,9
967309,9
969387,9
974547,9
975702,9
976556,9
985715,9
987470,9
987536,9
989189,9
990776,9
991206,9
1001399,9
1001512,9
1001884,9
1006496,9
1007030,9
1010158,9
1010542,9
1011522,9
1013009,9
1014201,9
1014807,9
1015187,9
1015423,9
1016009,9
1020260,9
1020473,9
1020683,9
1023138,9
1023457,9
1023610,9
1024603,9
1025742,9
1027272,9
1028149,9
1028262,9
1033067,9
1033855,9
1036060,9
1038510,9
1039812,9
1047187,9
1050655,9
1050841,9
1051539,9
1053227,9
1057131,9
1060644,9
1062388,9
1064838,9
1068003,9
1068341,9
1074567,9
1078220,9
1079139,9
1082483,9
1082935,9
1085512,9
1088567,9
1089553,9
1089710,9
1089946,9
1090326,9
1095760,9
1096855,9
1098418,9
1099051,9
1101067,9
1101223,9
1102770,9
1103406,9
1105369,9
1106905,9
1107587,9
1107688,9
1107847,9
1111366,9
1111830,9
1116047,9
1117808,9
1117915,9
1118124,9
1119103,9
1119137,9
1122799,9
1124221,9
1125305,9
1129373,9
1129472,9
1129523,9
1129681,9
1130376,9
1131759,9
1132391,9
1133955,9
1136163,9
1136956,9
1139274,9
1141532,9
1143704,9
1144075,9
1145191,9
1145465,9
1145953,9
1146015,9
1146888,9
1147722,9
1150582,9
1152301,9
1153304,9
1153932,9
1154858,9
1157910,9
1157917,9
1159351,9
1160247,9
1160381,9
1160446,9
1162452,9
1162662,9
1163612,9
1164080,9
1165716,9
1166888,9
1167463,9
1169064,9
1169354,9
1171322,9
1173237,9
1173267,9
1173950,9
1175646,9
1177105,9
1179353,9
1180279,9
1180822,9
1182058,9
1182123,9
1182609,9
1182726,9
1191814,9
1192879,9
1194463,9
1197048,9
1197881,9
1198954,9
1200820,9
1208617,9
1209515,9
1211782,9
1212202,9
1214253,9
1217688,9
1217739,9
1218172,9
1221248,9
1223532,9
1223823,9
1223929,9
1227227,9
1227613,9
1229750,9
1230560,9
1230634,9
1231064,9
1235176,9
1235405,9
1235898,9
1236823,9
1237330,9
1237838,9
1238307,9
1239104,9
1239916,9
1240255,9
1241173,9
1241411,9
1241733,9
1242830,9
1243266,9
1245584,9
1246001,9
1247244,9
1248281,9
1249337,9
1250026,9
1250310,9
1251870,9
1254644,9
1255307,9
1261458,9
1261920,9
1262651,9
1263749,9
1264172,9
1268634,9
1269234,9
1272203,9
1272309,9
1272937,9
1273491,9
1273830,9
1274116,9
1278418,9
1279096,9
1279916,9
1279956,9
1283275,9
1284050,9
1285212,9
1287401,9
1289221,9
1289548,9
1291074,9
1291135,9
1293850,9
1294208,9
1295573,9
1297461,9
1299060,9
1302433,9
1304074,9
1304184,9
1305458,9
1305915,9
1306469,9
1306535,9
1306554,9
1307444,9
1307717,9
1309014,9
1309946,9
1310717,9
1310926,9
1311338,9
1313788,9
1314054,9
1314514,9
1315845,9
1316351,9
1316911,9
1319861,9
1320458,9
1320750,9
1321758,9
1325275,9
1326036,9
1326271,9
1326367,9
1326936,9
1328926,9
1329079,9
1334045,9
1335629,9
1335790,9
1336583,9
1338509,9
1338904,9
1339093,9
1343656,9
1345223,9
1346057,9
1347283,9
1348335,9
1349149,9
1352342,9
1352898,9
1355597,9
1360522,9
1361065,9
1361817,9
1361852,9
1362947,9
1363206,9
1363357,9
1364692,9
1371281,9
1376715,9
1383320,9
1385311,9
1386539,9
1389168,9
1393487,9
1394384,9
1398446,9
1399588,9
1400468,9
1404277,9
1405707,9
1406063,9
1407561,9
1411866,9
1414058,9
1415658,9
1415867,9
1420861,9
1420906,9
1422858,9
1423180,9
1426653,9
1430228,9
1431039,9
1433209,9
1433663,9
1434955,9
1435690,9
1442014,9
1442349,9
1443749,9
1445596,9
1447448,9
1447467,9
1447599,9
1448574,9
1449227,9
1449518,9
1450524,9
1452275,9
1454843,9
1456335,9
1457065,9
1457253,9
1457765,9
1459301,9
1466577,9
1467303,9
1468335,9
1468753,9
1470145,9
1470354,9
1471701,9
1472241,9
1476977,9
1477105,9
1479562,9
1479727,9
1479887,9
1480274,9
1480413,9
1482412,9
1484758,9
1485829,9
1488283,9
1488494,9
1488666,9
1489798,9
1489942,9
1492316,9
1492981,9
1495779,9
1499765,9
1500560,9
1502292,9
1502702,9
1505552,9
1506284,9
1506791,9
1510427,9
1515909,9
1518010,9
1520138,9
1523175,9
1523986,9
1528583,9
1532374,9
1532608,9
1533254,9
1534364,9
1540661,9
1541122,9
1541563,9
1543376,9
1544826,9
1545707,9
1546178,9
1547489,9
1547932,9
1548039,9
1549134,9
1549390,9
1549778,9
1550280,9
1550701,9
1550921,9
1551382,9
1552003,9
1553395,9
1553853,9
1554053,9
1556594,9
1557086,9
1558372,9
1561061,9
1563536,9
1565972,9
1568662,9
1573377,9
1574395,9
1574564,9
1576446,9
1577214,9
1578205,9
1578902,9
1579202,9
1579256,9
1584704,9
1584938,9
1585809,9
1585897,9
1587597,9
1588862,9
1590022,9
1590418,9
1591187,9
1593601,9
1600307,9
1600551,9
1604446,9
1605969,9
1607741,9
1609413,9
1609934,9
1611009,9
1611569,9
1611596,9
1611728,9
1612345,9
1618399,9
1620804,9
1621385,9
1625299,9
1626138,9
1627461,9
1630864,9
1630951,9
1633211,9
1634029,9
1640123,9
1640286,9
1640419,9
1641255,9
1646167,9
1647811,9
1648938,9
1651815,9
1652342,9
1653073,9
1653673,9
1653822,9
1654070,9
1654177,9
1654624,9
1655548,9
1655887,9
1656710,9
1657247,9
1660701,9
1667172,9
1668129,9
1669158,9
1671351,9
1671562,9
1672846,9
1673476,9
1678737,9
1679559,9
1680964,9
1688697,9
1696316,9
1698952,9
1699504,9
1700510,9
1702021,9
1702051,9
1704622,9
1708519,9
1709967,9
1710039,9
1712959,9
1713856,9
1717035,9
1722704,9
1722867,9
1728903,9
1729110,9
1733893,9
1736872,9
1738491,9
1739122,9
1739356,9
1740235,9
1740646,9
1740962,9
1745316,9
1745487,9
1747073,9
1747384,9
1748743,9
1750262,9
1751301,9
1752628,9
1754618,9
1756467,9
1760736,9
1762475,9
1765219,9
1765452,9
1769754,9
1770030,9
1770518,9
1773535,9
1774822,9
1775797,9
1776516,9
1777099,9
1781131,9
1781218,9
1781473,9
1781873,9
1785155,9
1785415,9
1787606,9
1787612,9
1787675,9
1789455,9
1790127,9
1790486,9
1792827,9
1795145,9
1798937,9
1799462,9
1799681,9
1800001,9
1800892,9
1801134,9
1803359,9
1803453,9
1803985,9
1805050,9
1806246,9
1806252,9
1806748,9
1808394,9
1808746,9
1808749,9
1809140,9
1809701,9
1810007,9
1810682,9
1810946,9
1812098,9
1812538,9
1815642,9
1816540,9
1816691,9
1817978,9
1818785,9
1820483,9
1824380,9
1826518,9
1827080,9
1827314,9
1827577,9
1828449,9
1829385,9
1829831,9
1831492,9
1833083,9
1833823,9
1838223,9
1838391,9
1840356,9
1840776,9
1842072,9
1845788,9
1845841,9
1846376,9
1850325,9
1850421,9
1853093,9
1853389,9
1856255,9
1856648,9
1858467,9
1860754,9
1860905,9
1861201,9
1861538,9
1861824,9
1862887,9
1863762,9
1866802,9
1869602,9
1871086,9
1872079,9
1876887,9
1877487,9
1877825,9
1877934,9
1878063,9
1879244,9
1880336,9
1880753,9
1881107,9
1882182,9
1884656,9
1886838,9
1888911,9
1891201,9
1891209,9
1892266,9
1893582,9
1894486,9
1895859,9
1896511,9
1898262,9
1898322,9
1899485,9
1902054,9
1902168,9
1903988,9
1904710,9
1904869,9
1907764,9
1908716,9
1909204,9
1911547,9
1912214,9
1913030,9
1914046,9
1916043,9
1916584,9
1917133,9
1918238,9
1919326,9
1919699,9
1921923,9
1926268,9
1926602,9
1926857,9
1927907,9
1929653,9
1931659,9
1931720,9
1931946,9
1932476,9
1935547,9
1935684,9
1938779,9
1939126,9
1943582,9
1944430,9
1945120,9
1947095,9
1949719,9
1955226,9
1955458,9
1956485,9
1959018,9
1964851,9
1965079,9
1965768,9
1967881,9
1969396,9
1970062,9
1973505,9
1975429,9
1975719,9
1976821,9
1978461,9
1979218,9
1983987,9
1985047,9
1986233,9
1986593,9
1987130,9
1987876,9
1988267,9
1989684,9
1990055,9
1991755,9
1992014,9
1993919,9
1994326,9
1994573,9
1995583,9
1995744,9
1996925,9
1998854,9
2003261,9
2003306,9
2004188,9
2005914,9
2007510,9
2008624,9
2009237,9
2011056,9
2011305,9
2013547,9
2014816,9
2018123,9
2019080,9
2022721,9
2023751,9
2024037,9
2025819,9
2028917,9
2030261,9
2031678,9
2034341,9
2036532,9
2037888,9
2038423,9
2040749,9
2041770,9
2046319,9
2046692,9
2047468,9
2050346,9
2050542,9
2051708,9
2054175,9
2055360,9
2060625,9
2060716,9
2063545,9
2063633,9
2063928,9
2064547,9
2064596,9
2065107,9
2065134,9
2065332,9
2068869,9
2070729,9
2071689,9
2073263,9
2080024,9
2080122,9
2082265,9
2082723,9
2084515,9
2084696,9
2085812,9
2085919,9
2087123,9
2087198,9
2088784,9
2090330,9
2093489,9
2093769,9
2097234,9
2097363,9
2098185,9
2101748,9
2102456,9
2103523,9
2103992,9
2106595,9
2107056,9
2107355,9
2108568,9
2108651,9
2109016,9
2109638,9
2110824,9
2111094,9
2111305,9
2112674,9
2113205,9
2114231,9
2115622,9
2116568,9
2117182,9
2118480,9
2121406,9
2121700,9
2122177,9
2122604,9
2122669,9
2124126,9
2124644,9
2124671,9
2126260,9
2127939,9
2128689,9
2128859,9
2129347,9
2130221,9
2130847,9
2132726,9
2133103,9
2134182,9
2136323,9
2136330,9
2137129,9
2138247,9
2138664,9
2138766,9
2139486,9
2141336,9
2142719,9
2145058,9
2146593,9
2149109,9
2149236,9
2149411,9
2149853,9
2151365,9
2151512,9
2152379,9
2155242,9
2155679,9
2156149,9
2158039,9
2159531,9
2160081,9
2160190,9
2161331,9
2162025,9
2162031,9
2163650,9
2164758,9
2165627,9
2170644,9
2172159,9
2172725,9
2172851,9
2174116,9
2174448,9
2174655,9
2175766,9
2179053,9
2183620,9
2183663,9
2194930,9
2197440,9
2197635,9
2198258,9
2198862,9
2199056,9
2199663,9
2201130,9
2204404,9
2205283,9
2206040,9
2206469,9
2207274,9
2210095,9
2210201,9
2210321,9
2211338,9
2211395,9
2214267,9
2214434,9
2215065,9
2216218,9
2216923,9
2216929,9
2221548,9
2224817,9
2226960,9
2228316,9
2228737,9
2230695,9
2231468,9
2232699,9
2233438,9
2234258,9
2235935,9
2238784,9
2240028,9
2241524,9
2241754,9
2242413,9
2246169,9
2249469,9
2251029,9
2251545,9
2252755,9
2253132,9
2253475,9
2254642,9
2254712,9
2259477,9
2259700,9
2259921,9
2261358,9
2261492,9
2262435,9
2263739,9
2264512,9
2264591,9
2265746,9
2266202,9
2267316,9
2267601,9
2267893,9
2268135,9
2269712,9
2271064,9
2272198,9
2272345,9
2272693,9
2273079,9
2274787,9
2275376,9
2275622,9
2277804,9
2279525,9
2280604,9
2281036,9
2282562,9
2285448,9
2288130,9
2288229,9
2288609,9
2289072,9
2291189,9
2296138,9
2296935,9
2303025,9
2303223,9
2303409,9
2303896,9
2304060,9
2309146,9
2311238,9
2312062,9
2312158,9
2312365,9
2313147,9
2317025,9
2320038,9
2320262,9
2320641,9
2322114,9
2322677,9
2324021,9
2325104,9
2325709,9
2326037,9
2326046,9
2329612,9
2330450,9
2330902,9
2331255,9
2334677,9
2334737,9
2335058,9
2335125,9
2335333,9
2335884,9
2338548,9
2338561,9
2341054,9
2341885,9
2343500,9
2346118,9
2346659,9
2348908,9
2353073,9
2353181,9
2353310,9
2355738,9
2356922,9
2357259,9
2360422,9
2360759,9
2361278,9
2364638,9
2364711,9
2365979,9
2366337,9
2366884,9
2369837,9
2371381,9
2373171,9
2374474,9
2374665,9
2374917,9
2375326,9
2378080,9
2378443,9
2378613,9
2378679,9
2379495,9
2383507,9
2385223,9
2386583,9
2386950,9
2387335,9
2388554,9
2390348,9
2391479,9
2394313,9
2394855,9
2395469,9
2397465,9
2398255,9
2398404,9
2398669,9
2400180,9
2400961,9
2401120,9
2401635,9
2402228,9
2406214,9
2409397,9
2411039,9
2412031,9
2413010,9
2414081,9
2414975,9
2416216,9
2416251,9
2420128,9
2421131,9
2421667,9
2422184,9
2423074,9
2423325,9
2425184,9
2426445,9
2426901,9
2427753,9
2428871,9
2429997,9
2430987,9
2432519,9
2434704,9
2435745,9
2435980,9
2436815,9
2442343,9
2443055,9
2443588,9
2443620,9
2448558,9
2449016,9
2449088,9
2451105,9
2452680,9
2453154,9
2455352,9
2456180,9
2457240,9
2458128,9
2458688,9
2458723,9
2458748,9
2458929,9
2459258,9
2460072,9
2461141,9
2462352,9
2462595,9
2465085,9
2466780,9
2467060,9
2468396,9
2469408,9
2470125,9
2470284,9
2470918,9
2471925,9
2472793,9
2472961,9
2473231,9
2474695,9
2480690,9
2483831,9
2486064,9
2486607,9
2486732,9
2488314,9
2489768,9
2490145,9
2491208,9
2492462,9
2492599,9
2493941,9
2494064,9
2494592,9
2494702,9
2496839,9
2500616,9
2500617,9
2501460,9
2503578,9
2503772,9
2504200,9
2505422,9
2507527,9
2509542,9
2512200,9
2512466,9
2512763,9
2514237,9
2523602,9
2524671,9
2528008,9
2528542,9
2531707,9
2532427,9
2532497,9
2535172,9
2535181,9
2536246,9
2538918,9
2539429,9
2539947,9
2540108,9
2540772,9
2542117,9
2542575,9
2543585,9
2545425,9
2546665,9
2547399,9
2547520,9
2548149,9
2552449,9
2552512,9
2553301,9
2559580,9
2560216,9
2561301,9
2563155,9
2569797,9
2571826,9
2573178,9
2574709,9
2574786,9
2579468,9
2579776,9
2580560,9
2587124,9
2588169,9
2589600,9
2589735,9
2590023,9
2591485,9
2594491,9
2595721,9
2596087,9
2597279,9
2598275,9
2599349,9
2599650,9
2599765,9
2602208,9
2603445,9
2603665,9
2605016,9
2610408,9
2610789,9
2611462,9
2611801,9
2614215,9
2614913,9
2615371,9
2617061,9
2618004,9
2620906,9
2621638,9
2623064,9
2623166,9
2624555,9
2624738,9
2625189,9
2630827,9
2633512,9
2634281,9
2638171,9
2640383,9
2643278,9
2644922,9
2645688,9
2646727,9
2646752,9
2647539,9
2649050,9
2649920,9
2650147,9
2650637,9
2650788,9
2651778,9
2652619,9
2653187,9
2653603,9
2654340,9
2655047,9
2655301,9
2657574,9
2658872,9
2663046,9
2663052,9
2663156,9
2664814,9
2665081,9
2666604,9
2667012,9
2669113,9
2669285,9
2671661,9
2677705,9
2678206,9
2678513,9
2678912,9
2681172,9
2681500,9
2681539,9
2685162,9
2685332,9
2685889,9
2685954,9
2688810,9
2692688,9
2692736,9
2693222,9
2694134,9
2695092,9
2695434,9
2697619,9
2698394,9
2703853,9
2705508,9
2709131,9
2709584,9
2710313,9
2711188,9
2713341,9
2713878,9
2716497,9
2716682,9
2717346,9
2717790,9
2718283,9
2720267,9
2721071,9
2721201,9
2723208,9
2723415,9
2726017,9
2726604,9
2728357,9
2728434,9
2730387,9
2731328,9
2732045,9
2733005,9
2733492,9
2734095,9
2739711,9
2739722,9
2740435,9
2740595,9
2741421,9
2741852,9
2744592,9
2745195,9
2745335,9
2746098,9
2746237,9
2747390,9
2747499,9
2748625,9
2748685,9
2749326,9
2749405,9
2752825,9
2753215,9
2753790,9
2754406,9
2754906,9
2755165,9
2757334,9
2757393,9
2757444,9
2758435,9
2760038,9
2762730,9
2764200,9
2764301,9
2764304,9
2764654,9
2766548,9
2766640,9
2767794,9
2768304,9
2769954,9
2770060,9
2772576,9
2773714,9
2773823,9
2776044,9
2777406,9
2777772,9
2778081,9
2778409,9
2779359,9
2779729,9
2779977,9
2781334,9
2782096,9
2782121,9
2782131,9
2784340,9
2784780,9
2784943,9
2785146,9
2788842,9
2789270,9
2789985,9
2790298,9
2792647,9
2794204,9
2798938,9
2799987,9
2801245,9
2803195,9
2808817,9
2809926,9
2813012,9
2816289,9
2817346,9
2819404,9
2821189,9
2826128,9
2832061,9
2833580,9
2834988,9
2835916,9
2836522,9
2837114,9
2839249,9
2845706,9
2845965,9
2847392,9
2847787,9
2847966,9
2848306,9
2848414,9
2849329,9
2850261,9
2850343,9
2852546,9
2852673,9
2856672,9
2856749,9
2857220,9
2858226,9
2860773,9
2862912,9
2863144,9
2864266,9
2864998,9
2865769,9
2866440,9
2866931,9
2867687,9
2868094,9
2868464,9
2869348,9
2870114,9
2871500,9
2872090,9
2872509,9
2872755,9
2875224,9
2875429,9
2875472,9
2876831,9
2882292,9
2883019,9
2883203,9
2885126,9
2888063,9
2888296,9
2888364,9
2888401,9
2890152,9
2891345,9
2893828,9
2896516,9
2897020,9
2899924,9
2900248,9
2900474,9
2901510,9
2903913,9
2906623,9
2909185,9
2909236,9
2909603,9
2910754,9
2911325,9
2912534,9
2912684,9
2913680,9
2915818,9
2916690,9
2918327,9
2918874,9
2919749,9
2921121,9
2923909,9
2925799,9
2926393,9
2926465,9
2927678,9
2928765,9
2928994,9
2929225,9
2929920,9
