ObjectId,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall,Refdatum,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
1738687,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/04 00:00:00+00,0,2,1,Nicht übermittelt
1738688,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/05 00:00:00+00,0,3,1,Nicht übermittelt
1738689,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/06 00:00:00+00,0,2,1,Nicht übermittelt
1738690,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/07 00:00:00+00,0,2,1,Nicht übermittelt
1738691,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/08 00:00:00+00,0,1,1,Nicht übermittelt
1738692,12,Brandenburg,SK Cottbus,A35-A59,W,4,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,4,0,Nicht übermittelt
1738693,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,1,1,Nicht übermittelt
1738694,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/17 00:00:00+00,0,1,1,Nicht übermittelt
1738695,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/08 00:00:00+00,0,1,1,Nicht übermittelt
1738696,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,2,0,Nicht übermittelt
1738697,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/06 00:00:00+00,0,1,1,Nicht übermittelt
1738698,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/10 00:00:00+00,0,1,1,Nicht übermittelt
1738699,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/11 00:00:00+00,0,1,1,Nicht übermittelt
1738700,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/17 00:00:00+00,0,1,1,Nicht übermittelt
1738701,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/28 00:00:00+00,0,1,1,Nicht übermittelt
1738702,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,3,1,Nicht übermittelt
1738703,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/30 00:00:00+00,0,1,1,Nicht übermittelt
1738704,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/11 00:00:00+00,0,1,1,Nicht übermittelt
1738705,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/11 00:00:00+00,0,3,0,Nicht übermittelt
1738706,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/11 00:00:00+00,0,1,1,Nicht übermittelt
1738707,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/13 00:00:00+00,0,3,1,Nicht übermittelt
1738708,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/24 00:00:00+00,0,1,1,Nicht übermittelt
1738709,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/28 00:00:00+00,0,1,1,Nicht übermittelt
1738710,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,2,1,Nicht übermittelt
1738711,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/30 00:00:00+00,0,1,1,Nicht übermittelt
1738712,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/31 00:00:00+00,0,3,1,Nicht übermittelt
1738713,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/06 00:00:00+00,0,1,1,Nicht übermittelt
1738714,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,2,1,Nicht übermittelt
1738715,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,1,1,Nicht übermittelt
1738716,12,Brandenburg,SK Cottbus,A35-A59,W,7,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/12 00:00:00+00,0,7,0,Nicht übermittelt
1738717,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/12 00:00:00+00,0,1,1,Nicht übermittelt
1738718,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/10 00:00:00+00,0,1,1,Nicht übermittelt
1738719,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/12 00:00:00+00,0,3,1,Nicht übermittelt
1738720,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/13 00:00:00+00,0,1,1,Nicht übermittelt
1738721,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/14 00:00:00+00,0,2,1,Nicht übermittelt
1738722,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/31 00:00:00+00,0,1,1,Nicht übermittelt
1738723,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/02 00:00:00+00,0,3,1,Nicht übermittelt
1738724,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/06 00:00:00+00,0,2,1,Nicht übermittelt
1738725,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/07 00:00:00+00,0,1,1,Nicht übermittelt
1738726,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/08 00:00:00+00,0,1,1,Nicht übermittelt
1738727,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,1,1,Nicht übermittelt
1738728,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,3,1,Nicht übermittelt
1738729,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/11 00:00:00+00,0,1,1,Nicht übermittelt
1738730,12,Brandenburg,SK Cottbus,A35-A59,W,5,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,5,0,Nicht übermittelt
1738731,12,Brandenburg,SK Cottbus,A35-A59,W,1,1,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/13 00:00:00+00,-9,0,0,Nicht übermittelt
1738732,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,1,1,Nicht übermittelt
1738733,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/11 00:00:00+00,0,1,1,Nicht übermittelt
1738734,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/14 00:00:00+00,0,2,1,Nicht übermittelt
1738735,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,3,1,Nicht übermittelt
1738736,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/12 00:00:00+00,0,2,1,Nicht übermittelt
1738737,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/25 00:00:00+00,0,1,1,Nicht übermittelt
1738738,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/31 00:00:00+00,0,1,1,Nicht übermittelt
1738739,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,1,1,Nicht übermittelt
1738740,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/12 00:00:00+00,0,1,1,Nicht übermittelt
1738741,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,1,1,Nicht übermittelt
1738742,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/14 00:00:00+00,0,2,1,Nicht übermittelt
1738743,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,2,0,Nicht übermittelt
1738744,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,1,1,Nicht übermittelt
1738745,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,1,1,Nicht übermittelt
1738746,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/30 00:00:00+00,0,1,1,Nicht übermittelt
1738747,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/31 00:00:00+00,0,1,1,Nicht übermittelt
1738748,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/01 00:00:00+00,0,1,1,Nicht übermittelt
1738749,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/03 00:00:00+00,0,2,1,Nicht übermittelt
1738750,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,1,1,Nicht übermittelt
1738751,12,Brandenburg,SK Cottbus,A35-A59,W,4,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,4,1,Nicht übermittelt
1738752,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,3,0,Nicht übermittelt
1738753,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/09 00:00:00+00,0,1,1,Nicht übermittelt
1738754,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/10 00:00:00+00,0,1,1,Nicht übermittelt
1738755,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/13 00:00:00+00,0,2,1,Nicht übermittelt
1738756,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,2,1,Nicht übermittelt
1738757,12,Brandenburg,SK Cottbus,A35-A59,W,4,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,4,1,Nicht übermittelt
1738758,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,2,1,Nicht übermittelt
1738759,12,Brandenburg,SK Cottbus,A35-A59,W,5,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/17 00:00:00+00,0,5,0,Nicht übermittelt
1738760,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/15 00:00:00+00,0,1,1,Nicht übermittelt
1738761,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/25 00:00:00+00,0,1,1,Nicht übermittelt
1738762,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/03 00:00:00+00,0,2,1,Nicht übermittelt
1738763,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,1,1,Nicht übermittelt
1738764,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,1,1,Nicht übermittelt
1738765,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,3,0,Nicht übermittelt
1738766,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,1,1,Nicht übermittelt
1738767,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,3,1,Nicht übermittelt
1738768,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/17 00:00:00+00,0,2,1,Nicht übermittelt
1738769,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/19 00:00:00+00,0,2,0,Nicht übermittelt
1738770,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,1,1,Nicht übermittelt
1738771,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/19 00:00:00+00,0,1,1,Nicht übermittelt
1738772,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,3,0,Nicht übermittelt
1738773,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,1,1,Nicht übermittelt
1738774,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/05 00:00:00+00,0,1,1,Nicht übermittelt
1738775,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/14 00:00:00+00,0,1,1,Nicht übermittelt
1738776,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,1,1,Nicht übermittelt
1738777,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,1,1,Nicht übermittelt
1738778,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,1,1,Nicht übermittelt
1738779,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/19 00:00:00+00,0,1,1,Nicht übermittelt
1738780,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,3,1,Nicht übermittelt
1738781,12,Brandenburg,SK Cottbus,A35-A59,W,4,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/21 00:00:00+00,0,4,0,Nicht übermittelt
1738782,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/21 00:00:00+00,0,1,1,Nicht übermittelt
1738783,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/16 00:00:00+00,0,1,1,Nicht übermittelt
1738784,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/19 00:00:00+00,0,1,1,Nicht übermittelt
1738785,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/11 00:00:00+00,0,1,1,Nicht übermittelt
1738786,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,3,1,Nicht übermittelt
1738787,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/19 00:00:00+00,0,1,1,Nicht übermittelt
1738788,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/21 00:00:00+00,0,2,1,Nicht übermittelt
1738789,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/22 00:00:00+00,0,1,0,Nicht übermittelt
1738790,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,1,1,Nicht übermittelt
1738791,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/19 00:00:00+00,0,2,1,Nicht übermittelt
1738792,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/23 00:00:00+00,0,2,0,Nicht übermittelt
1738793,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/19 00:00:00+00,0,1,1,Nicht übermittelt
1738794,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/21 00:00:00+00,0,1,1,Nicht übermittelt
1738795,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/24 00:00:00+00,0,3,0,Nicht übermittelt
1738796,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,2,1,Nicht übermittelt
1738797,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/25 00:00:00+00,0,1,0,Nicht übermittelt
1738798,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/02 00:00:00+00,0,1,1,Nicht übermittelt
1738799,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,1,1,Nicht übermittelt
1738800,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/21 00:00:00+00,0,2,1,Nicht übermittelt
1738801,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/23 00:00:00+00,0,2,1,Nicht übermittelt
1738802,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/26 00:00:00+00,0,1,1,Nicht übermittelt
1738803,12,Brandenburg,SK Cottbus,A35-A59,W,4,0,2021/01/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/26 00:00:00+00,0,4,0,Nicht übermittelt
1738804,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/17 00:00:00+00,0,1,1,Nicht übermittelt
1738805,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/17 00:00:00+00,0,1,1,Nicht übermittelt
1738806,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,1,1,Nicht übermittelt
1738807,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/22 00:00:00+00,0,1,1,Nicht übermittelt
1738808,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/23 00:00:00+00,0,1,1,Nicht übermittelt
1738809,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/24 00:00:00+00,0,1,1,Nicht übermittelt
1738810,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/25 00:00:00+00,0,1,1,Nicht übermittelt
1738811,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/26 00:00:00+00,0,1,1,Nicht übermittelt
1738812,12,Brandenburg,SK Cottbus,A35-A59,W,3,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/27 00:00:00+00,0,3,0,Nicht übermittelt
1738813,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,1,1,Nicht übermittelt
1738814,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/26 00:00:00+00,0,1,1,Nicht übermittelt
1738815,12,Brandenburg,SK Cottbus,A35-A59,W,2,0,2021/01/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/28 00:00:00+00,0,2,1,Nicht übermittelt
1738816,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/28 00:00:00+00,0,1,0,Nicht übermittelt
1738817,12,Brandenburg,SK Cottbus,A35-A59,W,1,0,2021/01/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/23 00:00:00+00,0,1,1,Nicht übermittelt
